time,agentname,agentamount
3.830832,H,0
3.830832,I,76
3.830832,R,49
3.830832,S,9717
3.844452,E,159
3.844452,H,0
3.844452,I,76
3.844452,R,49
3.844452,S,9716
3.859230,E,158
3.859230,H,0
3.859230,I,77
3.859230,R,49
3.859230,S,9716
3.859646,E,157
3.859646,H,0
3.859646,I,78
3.859646,R,49
3.859646,S,9716
3.860701,E,156
3.860701,H,0
3.860701,I,79
3.860701,R,49
3.860701,S,9716
3.860738,E,157
3.860738,H,0
3.860738,I,79
3.860738,R,49
3.860738,S,9715
3.869273,E,157
3.869273,H,0
3.869273,I,78
3.869273,R,50
3.869273,S,9715
3.873295,E,158
3.873295,H,0
3.873295,I,78
3.873295,R,50
3.873295,S,9714
3.889959,E,159
3.889959,H,0
3.889959,I,78
3.889959,R,50
3.889959,S,9713
3.892777,E,160
3.892777,H,0
3.892777,I,78
3.892777,R,50
3.892777,S,9712
3.897910,E,161
3.897910,H,0
3.897910,I,78
3.897910,R,50
3.897910,S,9711
3.912137,E,160
3.912137,H,0
3.912137,I,79
3.912137,R,50
3.912137,S,9711
3.929892,E,160
3.929892,H,0
3.929892,I,78
3.929892,R,51
3.929892,S,9711
3.966321,E,161
3.966321,H,0
3.966321,I,78
3.966321,R,51
3.966321,S,9710
3.977950,E,162
3.977950,H,0
3.977950,I,78
3.977950,R,51
3.977950,S,9709
3.981986,E,163
3.981986,H,0
3.981986,I,78
3.981986,R,51
3.981986,S,9708
3.982027,E,164
3.982027,H,0
3.982027,I,78
3.982027,R,51
3.982027,S,9707
3.999381,E,164
3.999381,H,0
3.999381,I,77
3.999381,R,52
3.999381,S,9707
4.000541,E,163
4.000541,H,0
4.000541,I,78
4.000541,R,52
4.000541,S,9707
4.021899,E,164
4.021899,H,0
4.021899,I,78
4.021899,R,52
4.021899,S,9706
4.027988,E,165
4.027988,H,0
4.027988,I,78
4.027988,R,52
4.027988,S,9705
4.051143,E,165
4.051143,H,0
4.051143,I,77
4.051143,R,53
4.051143,S,9705
4.061839,E,166
4.061839,H,0
4.061839,I,77
4.061839,R,53
4.061839,S,9704
4.084247,E,167
4.084247,H,0
4.084247,I,77
4.084247,R,53
4.084247,S,9703
4.088400,E,167
4.088400,H,0
4.088400,I,76
4.088400,R,54
4.088400,S,9703
4.093745,E,166
4.093745,H,0
4.093745,I,77
4.093745,R,54
4.093745,S,9703
4.097360,E,165
4.097360,H,0
4.097360,I,78
4.097360,R,54
4.097360,S,9703
4.104106,E,166
4.104106,H,0
4.104106,I,78
4.104106,R,54
4.104106,S,9702
4.120401,E,165
4.120401,H,0
4.120401,I,79
4.120401,R,54
4.120401,S,9702
4.142319,E,166
4.142319,H,0
4.142319,I,79
4.142319,R,54
4.142319,S,9701
4.147600,E,165
4.147600,H,0
4.147600,I,80
4.147600,R,54
4.147600,S,9701
4.159481,E,166
4.159481,H,0
4.159481,I,80
4.159481,R,54
4.159481,S,9700
4.162049,E,167
4.162049,H,0
4.162049,I,80
4.162049,R,54
4.162049,S,9699
4.173337,E,166
4.173337,H,0
4.173337,I,81
4.173337,R,54
4.173337,S,9699
4.184329,E,167
4.184329,H,0
4.184329,I,81
4.184329,R,54
4.184329,S,9698
4.185402,E,167
4.185402,H,0
4.185402,I,80
4.185402,R,55
4.185402,S,9698
4.185567,E,168
4.185567,H,0
4.185567,I,80
4.185567,R,55
4.185567,S,9697
4.190796,E,169
4.190796,H,0
4.190796,I,80
4.190796,R,55
4.190796,S,9696
4.208480,E,168
4.208480,H,0
4.208480,I,81
4.208480,R,55
4.208480,S,9696
4.210643,E,168
4.210643,H,0
4.210643,I,80
4.210643,R,56
4.210643,S,9696
4.215701,E,169
4.215701,H,0
4.215701,I,80
4.215701,R,56
4.215701,S,9695
4.216925,E,169
4.216925,H,0
4.216925,I,79
4.216925,R,57
4.216925,S,9695
4.224456,E,170
4.224456,H,0
4.224456,I,79
4.224456,R,57
4.224456,S,9694
4.244329,E,169
4.244329,H,0
4.244329,I,80
4.244329,R,57
4.244329,S,9694
4.244331,E,169
4.244331,H,0
4.244331,I,79
4.244331,R,58
4.244331,S,9694
4.246852,E,168
4.246852,H,0
4.246852,I,80
4.246852,R,58
4.246852,S,9694
4.248096,E,167
4.248096,H,0
4.248096,I,81
4.248096,R,58
4.248096,S,9694
4.255694,E,166
4.255694,H,0
4.255694,I,82
4.255694,R,58
4.255694,S,9694
4.263306,E,167
4.263306,H,0
4.263306,I,82
4.263306,R,58
4.263306,S,9693
4.267462,E,167
4.267462,H,0
4.267462,I,81
4.267462,R,59
4.267462,S,9693
4.271388,E,168
4.271388,H,0
4.271388,I,81
4.271388,R,59
4.271388,S,9692
4.273753,E,168
4.273753,H,0
4.273753,I,80
4.273753,R,60
4.273753,S,9692
4.274009,E,168
4.274009,H,0
4.274009,I,79
4.274009,R,61
4.274009,S,9692
4.279752,E,167
4.279752,H,0
4.279752,I,80
4.279752,R,61
4.279752,S,9692
4.283556,E,168
4.283556,H,0
4.283556,I,80
4.283556,R,61
4.283556,S,9691
4.288763,E,168
4.288763,H,0
4.288763,I,79
4.288763,R,62
4.288763,S,9691
4.300512,E,168
4.300512,H,0
4.300512,I,78
4.300512,R,63
4.300512,S,9691
4.301035,E,168
4.301035,H,0
4.301035,I,77
4.301035,R,64
4.301035,S,9691
4.306421,E,169
4.306421,H,0
4.306421,I,77
4.306421,R,64
4.306421,S,9690
4.307932,E,170
4.307932,H,0
4.307932,I,77
4.307932,R,64
4.307932,S,9689
4.308976,E,169
4.308976,H,0
4.308976,I,78
4.308976,R,64
4.308976,S,9689
4.329078,E,168
4.329078,H,0
4.329078,I,79
4.329078,R,64
4.329078,S,9689
4.337689,E,169
4.337689,H,0
4.337689,I,79
4.337689,R,64
4.337689,S,9688
4.347032,E,168
4.347032,H,0
4.347032,I,80
4.347032,R,64
4.347032,S,9688
4.349469,E,167
4.349469,H,0
4.349469,I,81
4.349469,R,64
4.349469,S,9688
4.361887,E,168
4.361887,H,0
4.361887,I,81
4.361887,R,64
4.361887,S,9687
4.390652,E,169
4.390652,H,0
4.390652,I,81
4.390652,R,64
4.390652,S,9686
4.395186,E,170
4.395186,H,0
4.395186,I,81
4.395186,R,64
4.395186,S,9685
4.399223,E,170
4.399223,H,0
4.399223,I,80
4.399223,R,65
4.399223,S,9685
4.406717,E,169
4.406717,H,0
4.406717,I,81
4.406717,R,65
4.406717,S,9685
4.415153,E,168
4.415153,H,0
4.415153,I,82
4.415153,R,65
4.415153,S,9685
4.427473,E,169
4.427473,H,0
4.427473,I,82
4.427473,R,65
4.427473,S,9684
4.429068,E,169
4.429068,H,0
4.429068,I,81
4.429068,R,66
4.429068,S,9684
4.434590,E,170
4.434590,H,0
4.434590,I,81
4.434590,R,66
4.434590,S,9683
4.446085,E,171
4.446085,H,0
4.446085,I,81
4.446085,R,66
4.446085,S,9682
4.447758,E,171
4.447758,H,0
4.447758,I,80
4.447758,R,67
4.447758,S,9682
4.451051,E,172
4.451051,H,0
4.451051,I,80
4.451051,R,67
4.451051,S,9681
4.459636,E,171
4.459636,H,0
4.459636,I,81
4.459636,R,67
4.459636,S,9681
4.487513,E,172
4.487513,H,0
4.487513,I,81
4.487513,R,67
4.487513,S,9680
4.487804,E,173
4.487804,H,0
4.487804,I,81
4.487804,R,67
4.487804,S,9679
4.499689,E,174
4.499689,H,0
4.499689,I,81
4.499689,R,67
4.499689,S,9678
4.504222,E,173
4.504222,H,0
4.504222,I,82
4.504222,R,67
4.504222,S,9678
4.507402,E,173
4.507402,H,0
4.507402,I,81
4.507402,R,68
4.507402,S,9678
4.511537,E,172
4.511537,H,0
4.511537,I,82
4.511537,R,68
4.511537,S,9678
4.522953,E,171
4.522953,H,0
4.522953,I,83
4.522953,R,68
4.522953,S,9678
4.529840,E,172
4.529840,H,0
4.529840,I,83
4.529840,R,68
4.529840,S,9677
4.532619,E,171
4.532619,H,0
4.532619,I,84
4.532619,R,68
4.532619,S,9677
4.544651,E,170
4.544651,H,0
4.544651,I,85
4.544651,R,68
4.544651,S,9677
4.565246,E,171
4.565246,H,0
4.565246,I,85
4.565246,R,68
4.565246,S,9676
4.583792,E,171
4.583792,H,0
4.583792,I,84
4.583792,R,69
4.583792,S,9676
4.585906,E,172
4.585906,H,0
4.585906,I,84
4.585906,R,69
4.585906,S,9675
4.586611,E,173
4.586611,H,0
4.586611,I,84
4.586611,R,69
4.586611,S,9674
4.591455,E,174
4.591455,H,0
4.591455,I,84
4.591455,R,69
4.591455,S,9673
4.595624,E,175
4.595624,H,0
4.595624,I,84
4.595624,R,69
4.595624,S,9672
4.600250,E,176
4.600250,H,0
4.600250,I,84
4.600250,R,69
4.600250,S,9671
4.606705,E,175
4.606705,H,0
4.606705,I,85
4.606705,R,69
4.606705,S,9671
4.607840,E,174
4.607840,H,0
4.607840,I,86
4.607840,R,69
4.607840,S,9671
4.608228,E,175
4.608228,H,0
4.608228,I,86
4.608228,R,69
4.608228,S,9670
4.608827,E,176
4.608827,H,0
4.608827,I,86
4.608827,R,69
4.608827,S,9669
4.629918,E,177
4.629918,H,0
4.629918,I,86
4.629918,R,69
4.629918,S,9668
4.632407,E,177
4.632407,H,0
4.632407,I,85
4.632407,R,70
4.632407,S,9668
4.640142,E,178
4.640142,H,0
4.640142,I,85
4.640142,R,70
4.640142,S,9667
4.644148,E,179
4.644148,H,0
4.644148,I,85
4.644148,R,70
4.644148,S,9666
4.653632,E,180
4.653632,H,0
4.653632,I,85
4.653632,R,70
4.653632,S,9665
4.666791,E,179
4.666791,H,0
4.666791,I,86
4.666791,R,70
4.666791,S,9665
4.678289,E,178
4.678289,H,0
4.678289,I,87
4.678289,R,70
4.678289,S,9665
4.692202,E,179
4.692202,H,0
4.692202,I,87
4.692202,R,70
4.692202,S,9664
4.707828,E,178
4.707828,H,0
4.707828,I,88
4.707828,R,70
4.707828,S,9664
4.711453,E,178
4.711453,H,0
4.711453,I,87
4.711453,R,71
4.711453,S,9664
4.741552,E,179
4.741552,H,0
4.741552,I,87
4.741552,R,71
4.741552,S,9663
4.748536,E,178
4.748536,H,0
4.748536,I,88
4.748536,R,71
4.748536,S,9663
4.750601,E,179
4.750601,H,0
4.750601,I,88
4.750601,R,71
4.750601,S,9662
4.760713,E,178
4.760713,H,0
4.760713,I,89
4.760713,R,71
4.760713,S,9662
4.762027,E,179
4.762027,H,0
4.762027,I,89
4.762027,R,71
4.762027,S,9661
4.775140,E,180
4.775140,H,0
4.775140,I,89
4.775140,R,71
4.775140,S,9660
4.789496,E,181
4.789496,H,0
4.789496,I,89
4.789496,R,71
4.789496,S,9659
4.790146,E,182
4.790146,H,0
4.790146,I,89
4.790146,R,71
4.790146,S,9658
4.793928,E,182
4.793928,H,0
4.793928,I,88
4.793928,R,72
4.793928,S,9658
4.795697,E,183
4.795697,H,0
4.795697,I,88
4.795697,R,72
4.795697,S,9657
4.802762,E,184
4.802762,H,0
4.802762,I,88
4.802762,R,72
4.802762,S,9656
4.840526,E,185
4.840526,H,0
4.840526,I,88
4.840526,R,72
4.840526,S,9655
4.850848,E,186
4.850848,H,0
4.850848,I,88
4.850848,R,72
4.850848,S,9654
4.855280,E,186
4.855280,H,0
4.855280,I,87
4.855280,R,73
4.855280,S,9654
4.860711,E,186
4.860711,H,0
4.860711,I,86
4.860711,R,74
4.860711,S,9654
4.861962,E,186
4.861962,H,0
4.861962,I,85
4.861962,R,75
4.861962,S,9654
4.866722,E,187
4.866722,H,0
4.866722,I,85
4.866722,R,75
4.866722,S,9653
4.871716,E,186
4.871716,H,0
4.871716,I,86
4.871716,R,75
4.871716,S,9653
4.882588,E,187
4.882588,H,0
4.882588,I,86
4.882588,R,75
4.882588,S,9652
4.882642,E,188
4.882642,H,0
4.882642,I,86
4.882642,R,75
4.882642,S,9651
4.886099,E,188
4.886099,H,0
4.886099,I,85
4.886099,R,76
4.886099,S,9651
4.894381,E,188
4.894381,H,0
4.894381,I,84
4.894381,R,77
4.894381,S,9651
4.902603,E,187
4.902603,H,0
4.902603,I,85
4.902603,R,77
4.902603,S,9651
4.919598,E,188
4.919598,H,0
4.919598,I,85
4.919598,R,77
4.919598,S,9650
4.938835,E,188
4.938835,H,0
4.938835,I,84
4.938835,R,78
4.938835,S,9650
4.940580,E,188
4.940580,H,0
4.940580,I,83
4.940580,R,79
4.940580,S,9650
4.960221,E,189
4.960221,H,0
4.960221,I,83
4.960221,R,79
4.960221,S,9649
4.960649,E,190
4.960649,H,0
4.960649,I,83
4.960649,R,79
4.960649,S,9648
4.990211,E,191
4.990211,H,0
4.990211,I,83
4.990211,R,79
4.990211,S,9647
4.990291,E,190
4.990291,H,0
4.990291,I,84
4.990291,R,79
4.990291,S,9647
4.998500,E,190
4.998500,H,0
4.998500,I,83
4.998500,R,80
4.998500,S,9647
5.003583,E,189
5.003583,H,0
5.003583,I,84
5.003583,R,80
5.003583,S,9647
5.006471,E,188
5.006471,H,0
5.006471,I,85
5.006471,R,80
5.006471,S,9647
5.012970,E,189
5.012970,H,0
5.012970,I,85
5.012970,R,80
5.012970,S,9646
5.019709,E,190
5.019709,H,0
5.019709,I,85
5.019709,R,80
5.019709,S,9645
5.029083,E,189
5.029083,H,0
5.029083,I,86
5.029083,R,80
5.029083,S,9645
5.038929,E,188
5.038929,H,0
5.038929,I,87
5.038929,R,80
5.038929,S,9645
5.046673,E,187
5.046673,H,0
5.046673,I,88
5.046673,R,80
5.046673,S,9645
5.065171,E,188
5.065171,H,0
5.065171,I,88
5.065171,R,80
5.065171,S,9644
5.068528,E,189
5.068528,H,0
5.068528,I,88
5.068528,R,80
5.068528,S,9643
5.069864,E,189
5.069864,H,0
5.069864,I,87
5.069864,R,81
5.069864,S,9643
5.070590,E,190
5.070590,H,0
5.070590,I,87
5.070590,R,81
5.070590,S,9642
5.078501,E,189
5.078501,H,0
5.078501,I,88
5.078501,R,81
5.078501,S,9642
5.097485,E,190
5.097485,H,0
5.097485,I,88
5.097485,R,81
5.097485,S,9641
5.102164,E,191
5.102164,H,0
5.102164,I,88
5.102164,R,81
5.102164,S,9640
5.103475,E,192
5.103475,H,0
5.103475,I,88
5.103475,R,81
5.103475,S,9639
5.111554,E,192
5.111554,H,0
5.111554,I,87
5.111554,R,82
5.111554,S,9639
5.118621,E,193
5.118621,H,0
5.118621,I,87
5.118621,R,82
5.118621,S,9638
5.121494,E,192
5.121494,H,0
5.121494,I,88
5.121494,R,82
5.121494,S,9638
5.160501,E,193
5.160501,H,0
5.160501,I,88
5.160501,R,82
5.160501,S,9637
5.167609,E,192
5.167609,H,0
5.167609,I,89
5.167609,R,82
5.167609,S,9637
5.175895,E,192
5.175895,H,0
5.175895,I,88
5.175895,R,83
5.175895,S,9637
5.182564,E,193
5.182564,H,0
5.182564,I,88
5.182564,R,83
5.182564,S,9636
5.185702,E,192
5.185702,H,0
5.185702,I,89
5.185702,R,83
5.185702,S,9636
5.217942,E,192
5.217942,H,0
5.217942,I,88
5.217942,R,84
5.217942,S,9636
5.219141,E,193
5.219141,H,0
5.219141,I,88
5.219141,R,84
5.219141,S,9635
5.233967,E,193
5.233967,H,0
5.233967,I,87
5.233967,R,85
5.233967,S,9635
5.240435,E,194
5.240435,H,0
5.240435,I,87
5.240435,R,85
5.240435,S,9634
5.243218,E,193
5.243218,H,0
5.243218,I,88
5.243218,R,85
5.243218,S,9634
5.245300,E,194
5.245300,H,0
5.245300,I,88
5.245300,R,85
5.245300,S,9633
5.252887,E,193
5.252887,H,0
5.252887,I,89
5.252887,R,85
5.252887,S,9633
5.257012,E,193
5.257012,H,0
5.257012,I,88
5.257012,R,86
5.257012,S,9633
5.257794,E,194
5.257794,H,0
5.257794,I,88
5.257794,R,86
5.257794,S,9632
5.259197,E,193
5.259197,H,0
5.259197,I,89
5.259197,R,86
5.259197,S,9632
5.259623,E,194
5.259623,H,0
5.259623,I,89
5.259623,R,86
5.259623,S,9631
5.260059,E,194
5.260059,H,0
5.260059,I,88
5.260059,R,87
5.260059,S,9631
5.264941,E,193
5.264941,H,0
5.264941,I,89
5.264941,R,87
5.264941,S,9631
5.267660,E,194
5.267660,H,0
5.267660,I,89
5.267660,R,87
5.267660,S,9630
5.277653,E,194
5.277653,H,0
5.277653,I,88
5.277653,R,88
5.277653,S,9630
5.298183,E,195
5.298183,H,0
5.298183,I,88
5.298183,R,88
5.298183,S,9629
5.304788,E,196
5.304788,H,0
5.304788,I,88
5.304788,R,88
5.304788,S,9628
5.307447,E,197
5.307447,H,0
5.307447,I,88
5.307447,R,88
5.307447,S,9627
5.314831,E,198
5.314831,H,0
5.314831,I,88
5.314831,R,88
5.314831,S,9626
5.315088,E,197
5.315088,H,0
5.315088,I,89
5.315088,R,88
5.315088,S,9626
5.322093,E,198
5.322093,H,0
5.322093,I,89
5.322093,R,88
5.322093,S,9625
5.337065,E,199
5.337065,H,0
5.337065,I,89
5.337065,R,88
5.337065,S,9624
5.340438,E,198
5.340438,H,0
5.340438,I,90
5.340438,R,88
5.340438,S,9624
5.340667,E,199
5.340667,H,0
5.340667,I,90
5.340667,R,88
5.340667,S,9623
5.341133,E,200
5.341133,H,0
5.341133,I,90
5.341133,R,88
5.341133,S,9622
5.341831,E,201
5.341831,H,0
5.341831,I,90
5.341831,R,88
5.341831,S,9621
5.349358,E,200
5.349358,H,0
5.349358,I,91
5.349358,R,88
5.349358,S,9621
5.357892,E,199
5.357892,H,0
5.357892,I,92
5.357892,R,88
5.357892,S,9621
5.368185,E,200
5.368185,H,0
5.368185,I,92
5.368185,R,88
5.368185,S,9620
5.369857,E,201
5.369857,H,0
5.369857,I,92
5.369857,R,88
5.369857,S,9619
5.375478,E,202
5.375478,H,0
5.375478,I,92
5.375478,R,88
5.375478,S,9618
5.387605,E,201
5.387605,H,0
5.387605,I,93
5.387605,R,88
5.387605,S,9618
5.391659,E,201
5.391659,H,0
5.391659,I,92
5.391659,R,89
5.391659,S,9618
5.392185,E,202
5.392185,H,0
5.392185,I,92
5.392185,R,89
5.392185,S,9617
5.398059,E,203
5.398059,H,0
5.398059,I,92
5.398059,R,89
5.398059,S,9616
5.411053,E,202
5.411053,H,0
5.411053,I,93
5.411053,R,89
5.411053,S,9616
5.412100,E,203
5.412100,H,0
5.412100,I,93
5.412100,R,89
5.412100,S,9615
5.418888,E,203
5.418888,H,0
5.418888,I,92
5.418888,R,90
5.418888,S,9615
5.420973,E,204
5.420973,H,0
5.420973,I,92
5.420973,R,90
5.420973,S,9614
5.427765,E,205
5.427765,H,0
5.427765,I,92
5.427765,R,90
5.427765,S,9613
5.463280,E,204
5.463280,H,0
5.463280,I,93
5.463280,R,90
5.463280,S,9613
5.469409,E,204
5.469409,H,0
5.469409,I,92
5.469409,R,91
5.469409,S,9613
5.470974,E,205
5.470974,H,0
5.470974,I,92
5.470974,R,91
5.470974,S,9612
5.473160,E,206
5.473160,H,0
5.473160,I,92
5.473160,R,91
5.473160,S,9611
5.478976,E,207
5.478976,H,0
5.478976,I,92
5.478976,R,91
5.478976,S,9610
5.486088,E,207
5.486088,H,0
5.486088,I,91
5.486088,R,92
5.486088,S,9610
5.489494,E,208
5.489494,H,0
5.489494,I,91
5.489494,R,92
5.489494,S,9609
5.502949,E,208
5.502949,H,0
5.502949,I,90
5.502949,R,93
5.502949,S,9609
5.505974,E,209
5.505974,H,0
5.505974,I,90
5.505974,R,93
5.505974,S,9608
5.510685,E,210
5.510685,H,0
5.510685,I,90
5.510685,R,93
5.510685,S,9607
5.517266,E,211
5.517266,H,0
5.517266,I,90
5.517266,R,93
5.517266,S,9606
5.519370,E,211
5.519370,H,0
5.519370,I,89
5.519370,R,94
5.519370,S,9606
5.529082,E,210
5.529082,H,0
5.529082,I,90
5.529082,R,94
5.529082,S,9606
5.539231,E,210
5.539231,H,0
5.539231,I,89
5.539231,R,95
5.539231,S,9606
5.541114,E,211
5.541114,H,0
5.541114,I,89
5.541114,R,95
5.541114,S,9605
5.545840,E,211
5.545840,H,0
5.545840,I,88
5.545840,R,96
5.545840,S,9605
5.555005,E,212
5.555005,H,0
5.555005,I,88
5.555005,R,96
5.555005,S,9604
5.555991,E,213
5.555991,H,0
5.555991,I,88
5.555991,R,96
5.555991,S,9603
5.556011,E,214
5.556011,H,0
5.556011,I,88
5.556011,R,96
5.556011,S,9602
5.563478,E,213
5.563478,H,0
5.563478,I,89
5.563478,R,96
5.563478,S,9602
5.565135,E,214
5.565135,H,0
5.565135,I,89
5.565135,R,96
5.565135,S,9601
5.568800,E,215
5.568800,H,0
5.568800,I,89
5.568800,R,96
5.568800,S,9600
5.569747,E,216
5.569747,H,0
5.569747,I,89
5.569747,R,96
5.569747,S,9599
5.571820,E,215
5.571820,H,0
5.571820,I,90
5.571820,R,96
5.571820,S,9599
5.578778,E,214
5.578778,H,0
5.578778,I,91
5.578778,R,96
5.578778,S,9599
5.579777,E,215
5.579777,H,0
5.579777,I,91
5.579777,R,96
5.579777,S,9598
5.587514,E,215
5.587514,H,0
5.587514,I,90
5.587514,R,97
5.587514,S,9598
5.590449,E,214
5.590449,H,0
5.590449,I,91
5.590449,R,97
5.590449,S,9598
5.595668,E,213
5.595668,H,0
5.595668,I,92
5.595668,R,97
5.595668,S,9598
5.596712,E,214
5.596712,H,0
5.596712,I,92
5.596712,R,97
5.596712,S,9597
5.597759,E,215
5.597759,H,0
5.597759,I,92
5.597759,R,97
5.597759,S,9596
5.609989,E,215
5.609989,H,0
5.609989,I,91
5.609989,R,98
5.609989,S,9596
5.627758,E,216
5.627758,H,0
5.627758,I,91
5.627758,R,98
5.627758,S,9595
5.635259,E,216
5.635259,H,0
5.635259,I,90
5.635259,R,99
5.635259,S,9595
5.663254,E,215
5.663254,H,0
5.663254,I,91
5.663254,R,99
5.663254,S,9595
5.666236,E,216
5.666236,H,0
5.666236,I,91
5.666236,R,99
5.666236,S,9594
5.668124,E,217
5.668124,H,0
5.668124,I,91
5.668124,R,99
5.668124,S,9593
5.669320,E,218
5.669320,H,0
5.669320,I,91
5.669320,R,99
5.669320,S,9592
5.669803,E,217
5.669803,H,0
5.669803,I,92
5.669803,R,99
5.669803,S,9592
5.683532,E,218
5.683532,H,0
5.683532,I,92
5.683532,R,99
5.683532,S,9591
5.689181,E,219
5.689181,H,0
5.689181,I,92
5.689181,R,99
5.689181,S,9590
5.699857,E,220
5.699857,H,0
5.699857,I,92
5.699857,R,99
5.699857,S,9589
5.714461,E,221
5.714461,H,0
5.714461,I,92
5.714461,R,99
5.714461,S,9588
5.720301,E,221
5.720301,H,0
5.720301,I,91
5.720301,R,100
5.720301,S,9588
5.751675,E,221
5.751675,H,0
5.751675,I,90
5.751675,R,101
5.751675,S,9588
5.767088,E,222
5.767088,H,0
5.767088,I,90
5.767088,R,101
5.767088,S,9587
5.770059,E,223
5.770059,H,0
5.770059,I,90
5.770059,R,101
5.770059,S,9586
5.771693,E,223
5.771693,H,0
5.771693,I,89
5.771693,R,102
5.771693,S,9586
5.784237,E,222
5.784237,H,0
5.784237,I,90
5.784237,R,102
5.784237,S,9586
5.804996,E,222
5.804996,H,0
5.804996,I,89
5.804996,R,103
5.804996,S,9586
5.810706,E,222
5.810706,H,0
5.810706,I,88
5.810706,R,104
5.810706,S,9586
5.813124,E,223
5.813124,H,0
5.813124,I,88
5.813124,R,104
5.813124,S,9585
5.815720,E,223
5.815720,H,0
5.815720,I,87
5.815720,R,105
5.815720,S,9585
5.834871,E,222
5.834871,H,0
5.834871,I,88
5.834871,R,105
5.834871,S,9585
5.835436,E,223
5.835436,H,0
5.835436,I,88
5.835436,R,105
5.835436,S,9584
5.854410,E,224
5.854410,H,0
5.854410,I,88
5.854410,R,105
5.854410,S,9583
5.878942,E,225
5.878942,H,0
5.878942,I,88
5.878942,R,105
5.878942,S,9582
5.897147,E,225
5.897147,H,0
5.897147,I,87
5.897147,R,106
5.897147,S,9582
5.904059,E,226
5.904059,H,0
5.904059,I,87
5.904059,R,106
5.904059,S,9581
5.907588,E,226
5.907588,H,0
5.907588,I,86
5.907588,R,107
5.907588,S,9581
5.911634,E,227
5.911634,H,0
5.911634,I,86
5.911634,R,107
5.911634,S,9580
5.912028,E,228
5.912028,H,0
5.912028,I,86
5.912028,R,107
5.912028,S,9579
5.917398,E,227
5.917398,H,0
5.917398,I,87
5.917398,R,107
5.917398,S,9579
5.918605,E,228
5.918605,H,0
5.918605,I,87
5.918605,R,107
5.918605,S,9578
5.920093,E,227
5.920093,H,0
5.920093,I,88
5.920093,R,107
5.920093,S,9578
5.937027,E,228
5.937027,H,0
5.937027,I,88
5.937027,R,107
5.937027,S,9577
5.944567,E,229
5.944567,H,0
5.944567,I,88
5.944567,R,107
5.944567,S,9576
5.953138,E,228
5.953138,H,0
5.953138,I,89
5.953138,R,107
5.953138,S,9576
5.957961,E,229
5.957961,H,0
5.957961,I,89
5.957961,R,107
5.957961,S,9575
5.967543,E,230
5.967543,H,0
5.967543,I,89
5.967543,R,107
5.967543,S,9574
5.973182,E,229
5.973182,H,0
5.973182,I,90
5.973182,R,107
5.973182,S,9574
5.973396,E,230
5.973396,H,0
5.973396,I,90
5.973396,R,107
5.973396,S,9573
5.977185,E,229
5.977185,H,0
5.977185,I,91
5.977185,R,107
5.977185,S,9573
5.989570,E,229
5.989570,H,0
5.989570,I,90
5.989570,R,108
5.989570,S,9573
5.993308,E,229
5.993308,H,0
5.993308,I,89
5.993308,R,109
5.993308,S,9573
5.995644,E,230
5.995644,H,0
5.995644,I,89
5.995644,R,109
5.995644,S,9572
5.996739,E,231
5.996739,H,0
5.996739,I,89
5.996739,R,109
5.996739,S,9571
5.996995,E,232
5.996995,H,0
5.996995,I,89
5.996995,R,109
5.996995,S,9570
5.997383,E,231
5.997383,H,0
